Scan,Time,SensorIndex,Range,Azimuth,RangeRate,ObjectID
47,4.6,4,44.2803,-0.10365,-0.031469,0
47,4.6,4,46.5522,-0.091632,0.039986,0
47,4.6,5,3.6095,-0.75022,-0.0057883,0
47,4.6,5,3.6165,-0.54556,-0.051702,0
47,4.6,5,3.6576,-0.4736,0.025786,0
47,4.6,5,3.6612,-0.43063,0.02909,0
47,4.6,5,3.6998,-0.82479,-0.015545,0
47,4.6,5,3.7022,-0.61315,-0.017358,0
47,4.6,5,3.7106,-0.96402,-0.006827,0
47,4.6,5,3.7579,-0.88551,-0.048198,0
47,4.6,5,3.7601,-1.018,0.039515,0
47,4.6,5,3.7992,-0.67797,0.01137,0
47,4.6,5,4.0786,-0.30549,0.006743,0
47,4.6,5,4.1135,-0.35659,0.054448,0
47,4.6,5,4.2793,-0.19553,0.0037682,0
47,4.6,5,4.594,-0.14158,-0.0072157,0
47,4.6,5,4.7651,-0.023978,0.018817,0
47,4.6,5,4.8346,-0.070782,0.025207,0
47,4.6,5,5.4051,0.046378,-0.0078543,0
47,4.6,5,6.0292,0.12471,-0.0011813,0
47,4.6,5,6.3281,0.16614,-0.030633,0
47,4.6,5,6.5188,0.20056,-0.022454,0
47,4.6,5,7.0483,0.25706,0.013485,0
47,4.6,5,8.1548,0.3085,-0.041382,0
47,4.6,5,8.7819,0.37109,0.00056484,0
47,4.6,5,9.3913,0.39208,0.046756,0
47,4.6,5,11.1607,0.47073,0.021598,0
47,4.6,5,13.4253,0.5109,0.0092609,0
47,4.6,5,14.0302,0.5259,0.014218,0
47,4.6,5,16.2461,0.55215,0.0083872,0
47,4.6,5,18.9526,0.59599,-0.007083,0
47,4.6,5,19.3998,0.59734,-0.041333,0
47,4.6,5,21.2308,0.61171,-0.0052374,0
47,4.6,5,23.9673,0.62591,0.03169,0
47,4.6,5,26.3098,0.87872,4.9555,0
47,4.6,5,26.3928,0.63907,0.003902,0
47,4.6,5,26.5015,0.85069,5.0161,0
47,4.6,5,28.8124,0.66047,-0.034374,0
47,4.6,5,30.0548,0.65007,-0.02393,0
47,4.6,5,30.6481,0.84369,4.9786,0
47,4.6,5,31.6702,0.67809,-0.023535,0
47,4.6,5,33.907,0.66936,0.066628,0
47,4.6,5,36.5119,0.67839,-0.012882,0
47,4.6,5,38.6955,0.69951,0.033643,0
47,4.6,5,41.4238,0.70551,-0.027089,0
47,4.6,5,43.8082,0.69639,0.0076618,0
47,4.6,5,46.3449,0.71194,-0.032791,0
47,4.6,5,48.9967,0.70689,0.01814,0
47,4.6,6,21.2621,-1.0481,0.0021034,0
47,4.6,6,21.5471,-1.0454,-0.012292,0
47,4.6,6,23.8215,-1.0169,-0.013234,0
47,4.6,6,24.2711,-0.99504,0.019767,0
47,4.6,6,26.1682,-0.99558,-0.023884,0
47,4.6,6,26.1898,-0.8018,4.9891,0
47,4.6,6,26.3831,-0.73103,4.9791,0
47,4.6,6,28.9315,-0.97294,0.025985,0
47,4.6,6,31.5869,-0.95278,0.02542,0
47,4.6,6,33.8914,-0.94576,-0.0013017,0
47,4.6,6,34.781,-0.94392,0.012013,0
47,4.6,6,36.4329,-0.93501,0.011274,0
47,4.6,6,38.9156,-0.92064,-0.029689,0
47,4.6,6,41.4042,-0.90855,0.063049,0
47,4.6,6,43.8044,-0.90465,0.028108,0
47,4.6,6,46.676,-0.8896,0.008231,0
47,4.6,6,48.7582,-0.89498,-0.068982,0
48,4.7,1,25.037,0.1717,-0.0035179,0
48,4.7,1,26.491,0.15129,-0.016929,0
48,4.7,1,28.1736,-0.065746,1.5724,0
48,4.7,1,28.9367,0.14162,0.01678,0
